Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,SpO2,BPM,PiezoVal,AnimalTemp,EnvTemp,EnvHumid,Behavior_Label
1.03,0.39,10.02,-0.07,-0.02,-0.02,98,0,1101,29.06,29.30,79.10,GRAZING
1.01,0.38,10.02,-0.07,-0.02,-0.02,98,0,1035,29.06,29.30,79.10,GRAZING
1.03,0.39,10.00,-0.07,-0.02,-0.02,98,0,1047,29.06,29.30,79.10,GRAZING
1.04,0.41,10.01,-0.07,-0.02,-0.02,98,0,1035,29.06,29.30,79.10,GRAZING
1.03,0.40,9.99,-0.07,-0.02,-0.02,98,0,1051,29.06,29.30,79.10,GRAZING
1.02,0.40,10.00,-0.07,-0.02,-0.02,98,0,1021,29.06,29.30,79.10,GRAZING
1.04,0.39,10.02,-0.07,-0.02,-0.02,98,0,1046,29.06,29.30,79.10,GRAZING
1.03,0.39,10.01,-0.07,-0.02,-0.02,98,0,981,29.06,29.30,79.10,GRAZING
1.03,0.42,10.02,-0.07,-0.02,-0.02,98,0,1045,29.06,29.30,79.10,GRAZING
1.02,0.42,9.99,-0.07,-0.02,-0.02,98,0,968,29.06,29.30,79.10,GRAZING
1.04,0.40,9.99,-0.07,-0.02,-0.02,98,0,1008,29.06,29.30,79.10,GRAZING
1.05,0.40,10.02,-0.07,-0.02,-0.02,98,0,927,29.06,29.30,79.10,GRAZING
1.04,0.40,9.99,-0.07,-0.02,-0.02,98,0,1015,29.06,29.30,79.10,GRAZING
1.03,0.40,9.99,-0.07,-0.02,-0.02,98,0,962,29.06,29.30,79.10,GRAZING
1.02,0.40,10.01,-0.07,-0.02,-0.02,98,0,1040,29.06,29.30,79.10,GRAZING
1.04,0.38,10.02,-0.07,-0.02,-0.02,98,0,957,29.06,29.30,79.10,GRAZING
1.05,0.39,10.02,-0.07,-0.02,-0.02,98,0,1010,29.06,29.30,79.10,GRAZING
1.03,0.40,10.01,-0.07,-0.01,-0.02,98,0,1050,29.06,29.30,79.10,GRAZING
1.04,0.39,10.00,-0.07,-0.02,-0.02,98,0,944,29.06,29.30,79.10,GRAZING
1.02,0.40,10.00,-0.07,-0.02,-0.02,98,0,967,29.06,29.30,79.10,GRAZING
