Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,SpO2,BPM,PiezoVal,AnimalTemp,EnvTemp,EnvHumid,Behavior_Label
18:08:46.525,-2.54,6.84,-6.38,-0.05,-0.12,0.03,98,0,0,34.69,32.40,76.20,RESTING
18:08:46.627,-2.50,6.97,-6.58,-0.03,-0.15,0.07,98,0,0,34.69,32.40,76.20,RESTING
18:08:46.629,-2.51,6.96,-6.38,-0.06,-0.20,0.11,98,0,0,34.69,32.40,76.20,RESTING
18:08:46.632,-2.30,6.78,-6.11,0.02,-0.32,0.09,98,0,0,34.69,32.40,76.20,RESTING
18:08:46.686,-2.03,6.96,-6.50,0.06,-0.24,0.05,98,0,0,34.69,32.40,76.20,RESTING
18:08:46.825,-2.12,7.17,-6.31,-0.01,-0.09,-0.07,98,0,0,34.69,32.40,76.20,RESTING
18:08:46.828,-2.55,7.16,-6.22,-0.26,0.00,-0.14,98,0,0,34.69,32.40,76.20,RESTING
18:08:46.830,-2.69,6.77,-6.09,-0.31,-0.03,-0.10,98,0,0,34.69,32.40,76.20,RESTING
18:08:46.833,-2.87,6.79,-6.22,-0.14,-0.09,-0.08,98,0,0,34.69,32.40,76.20,RESTING
18:08:46.848,-2.83,6.75,-6.17,0.02,-0.19,-0.06,98,0,0,34.69,32.40,76.20,RESTING
18:08:46.890,-2.63,7.07,-6.50,0.08,-0.28,-0.04,98,0,0,34.69,32.40,76.20,RESTING
18:08:46.924,-2.47,7.02,-6.24,-0.01,-0.27,0.00,98,0,0,34.62,32.40,76.20,RESTING
18:08:46.988,-2.44,6.91,-6.13,-0.26,-0.13,0.03,98,0,0,34.62,32.40,76.20,RESTING
18:08:47.019,-2.63,6.78,-6.00,-0.30,-0.04,-0.02,98,0,0,34.62,32.40,76.20,RESTING
18:08:47.058,-2.92,6.82,-6.13,-0.22,-0.00,-0.07,98,0,0,34.62,32.40,76.20,RESTING
18:08:47.093,-3.05,6.92,-6.03,-0.19,-0.05,-0.02,98,0,0,34.62,32.40,76.20,RESTING
18:08:47.121,-2.93,6.90,-5.68,-0.03,-0.16,0.03,98,0,0,34.62,32.40,76.20,RESTING
18:08:47.377,-2.65,6.99,-5.80,0.04,-0.17,0.02,98,0,0,34.62,32.40,76.20,RESTING
18:08:47.380,-2.54,7.30,-6.05,-0.03,-0.08,-0.02,98,0,0,34.62,32.40,76.20,RESTING
